15451,Bastones
15452,Basura
15453,Basuras
15454,Batalla
15455,Batallas
15456,Bateo
15461,Batido
15462,Bautizada
15463,Beata
15464,Beato
15465,Bebedor
15466,Bebedores
15511,Beben
15512,Bebeto
15513,Bebida
15514,Bebidas
15515,Bebido
15516,Bebiendo
15521,Becas
15522,Beirut
15523,Belga
15524,Belgrano
15525,Bella
15526,Belleza
15531,Bellos
15532,Benefactor
15533,Beneficia
15534,Beneficiar
15535,Berenjenas
15536,Bermejo
15541,Besan
15542,Besar
15543,Besarla
15544,Besos
15545,Bestia
15546,Biblioteca
15551,Bicicletas
15552,Bienes
15553,Bigotes
15554,Bilateral
15555,Billetes
15556,Billones
15561,Binacional
15562,Biomasa
15563,Bipolar
15564,Blancas
15565,Blancura
15566,Blando
15611,Blanqueo
15612,Blasco
15613,Blindados
15614,Bloque
15615,Bloqueado
15616,Bloquear
15621,Bloqueo
15622,Blusa
15623,Bobadilla
15624,Bocadillo
15625,Bocanada
15626,Bocetos
15631,Bodas
15632,Boina
15633,Bolas
15634,Bolero
15635,Boleros
15636,Boletos
15641,Boliviana
15642,Boliviano
15643,Bolivianos
15644,Bolos
15645,Bolsas
15646,Bolsillo
15651,Bolsillos
15652,Bolso
15653,Bomba
15654,Bombas
15655,Bombilla
15656,Bombillas
15661,Bonanza
15662,Bondad
15663,Bondades
15664,Bondadoso
15665,Bonita
15666,Bonos
16111,Boquilla
16112,Borda
16113,Bordado
16114,Bordados
16115,Bordeando
16116,Bordes
16121,Boricua
16122,Borracho
16123,Borrachos
16124,Borrador
16125,Borrar
16126,Borrasca
16131,Borrosa
16132,Borroso
16133,Bosnia
16134,Bosnios
16135,Bosque
16136,Botellas
16141,Botero
16142,Botica
16143,Botines
16144,Boxeo
16145,Brandy
16146,Brasa
16151,Brasil
16152,Bravura
16153,Brazos
16154,Brecha
16155,Breve
16156,Breves
16161,Brigadas
16162,Brilla
16163,Brillan
16164,Brillante
16165,Brillantes
16166,Brillantez
16211,Brinco
16212,Brindar
16213,Brisa
16214,Brocha
16215,Broma
16216,Bronce
16221,Bronquial
16222,Brotaba
16223,Brote
16224,Bruja
16225,Brumas
16226,Bruscos
16231,Brutales
16232,Bucal
16233,Buceo
16234,Budapest
16235,Bueyes
16236,Bufete
16241,Buitre
16242,Bulevar
16243,Bullicio
16244,Bulto
16245,Bultos
16246,Burda
16251,Burgos
16252,Burlar
16253,Burlarse
16254,Burocracia
16255,Busca
16256,Buscada
16261,Buscado
16262,Buscadores
16263,Buscados
16264,Buscarle
16265,Buscarlo
16266,Buscaron
16311,Buscarse
16312,Buses
16313,Busquen
16314,Busto
16315,Butaca
16316,Butano
16321,Caballero
16322,Cabalmente
16323,Cabanillas
16324,Cabaret
16325,Cabecera
16326,Cabeceras
16331,Cabello
16332,Caben
16333,Cabeza
16334,Cabildo
16335,Cables
16336,Cabra
16341,Cabral
16342,Cabrones
16343,Cacao
16344,Cacerola
16345,Cacharros
16346,Cacho
16351,Cachorro
16352,Cadena
16353,Caducidad
16354,Caerse
16355,Caigan
16356,Cajones
16361,Calabaza
16362,Calado
16363,Calambres
16364,Calamidad
16365,Calatrava
16366,Calcetines
16411,Calculado
16412,Calculan
16413,Caldas
16414,Caldos
16415,Calendario
16416,Calentamos
16421,Calibrar
16422,Calibre
16423,Calienta
16424,Calientes
16425,Califa
16426,Calificaba
16431,Califican
16432,Calificar
16433,Calla
16434,Callada
16435,Callan
16436,Callarse
16441,Calle
16442,Callejeros
16443,Callejones
16444,Callo
16445,Calmado
16446,Calmar
16451,Calor
16452,Calumnia
16453,Calumnias
16454,Caluroso
16455,Calvario
16456,Calvo
16461,Calzada
16462,Calzado
16463,Camaradas
16464,Camarera
16465,Camarote
16466,Camastro
16511,Cambiaban
16512,Cambiado
16513,Cambian
16514,Cambiando
16515,Cambiante
16516,Cambiario
16521,Cambiarlo
16522,Cambie
16523,Cambio
16524,Cambios
16525,Camellos
16526,Camilla
16531,Caminando
16532,Camionero
16533,Camioneta
16534,Camiseta
16535,Campana
16536,Campanadas
16541,Campeona
16542,Campeonato
16543,Campeones
16544,Campesinas
16545,Campesino
16546,Campo
16551,Canales
16552,Canaria
16553,Canarias
16554,Canario
16555,Canarios
16556,Cancela
16561,Cancelar
16562,Canchas
16563,Canciller
16564,Candelaria
16565,Candente
16566,Candidatas
16611,Candidato
16612,Candil
16613,Candor
16614,Cangas
16615,Canon
16616,Canosa
16621,Cansa
16622,Cansado
16623,Cantaba
16624,Cantan
16625,Cantantes
16626,Cantar
16631,Cantautor
16632,Cantera
16633,Cantidad
16634,Cantidades
16635,Canto
16636,Cantores
16641,Capacidad
16642,Capas
16643,Capataz
16644,Capello
16645,Capilares
16646,Capilla
16651,Capital
16652,Capitales
16653,Capitalina
16654,Capitanes
16655,Caprichosa
16656,Capta
16661,Captado
16662,Captar
16663,Captura
16664,Capturar
16665,Capturas
16666,Caracas
21111,Caracol
21112,Caracteres
21113,Carajo
21114,Caramba
21115,Caras
21116,Carballo
21121,Carbonato
21122,Carbono
21123,Carcasa
21124,Carcelario
21125,Carceleros
21126,Carcinoma
21131,Cardenal
21132,Cardenales
21133,Cardiaca
21134,Cardiaco
21135,Cardinales
21136,Cardoso
21141,Carece
21142,Carecer
21143,Carencia
21144,Carente
21145,Cargada
21146,Cargar
21151,Cargas
21152,Caricias
21153,Caridad
21154,Cariz
21155,Carla
21156,Carlista
21161,Carlistas
21162,Carlos
21163,Carmina
21164,Carnes
21165,Caros
21166,Carrasco
21211,Carrero
21212,Carreta
21213,Carretero
21214,Carrillo
21215,Carrito
21216,Carro
21221,Carros
21222,Carruaje
21223,Carta
21224,Cartel
21225,Cartelera
21226,Cartero
21231,Cartucho
21232,Cartulina
21233,Carvajal
21234,Casadas
21235,Casamiento
21236,Casandra
21241,Casanova
21242,Casarse
21243,Cascada
21244,Caseros
21245,Casetas
21246,Casino
21251,Casinos
21252,Castas
21253,Castidad
21254,Castigada
21255,Castigado
21256,Castigar
21261,Castilla
21262,Castrense
21263,Castrenses
21264,Catalana
21265,Catalanas
21266,Catecismo
21311,Catedrales
21312,Cauces
21313,Caucho
21314,Caudillo
21315,Causa
21316,Causaba
21321,Causadas
21322,Causado
21323,Causal
21324,Causante
21325,Causar
21326,Causaron
21331,Causas
21332,Cautela
21333,Cauteloso
21334,Cautivo
21335,Cautivos
21336,Cauto
21341,Cavallo
21342,Caviar
21343,Cavidades
21344,Cayera
21345,Cayeron
21346,Cayetana
21351,Cazador
21352,Cazadora
21353,Cazar
21354,Ceballos
21355,Cebolla
21356,Cebollas
21361,Cebolleta
21362,Cedro
21363,Ceguera
21364,Celda
21365,Celdas
21366,Celebrada
21411,Celebrado
21412,Celebrando
21413,Celebre
21414,Celebren
21415,Celebridad
21416,Celeridad
21421,Celeste
21422,Celso
21423,Celta
21424,Celulitis
21425,Celuloide
21426,Cenar
21431,Cenicero
21432,Cenicienta
21433,Censo
21434,Centavo
21435,Centavos
21436,Centeno
21441,Centran
21442,Centrar
21443,Centraron
21444,Centrarse
21445,Centrista
21446,Centuria
21451,Cepas
21452,Cepillo
21453,Ceramista
21454,Cerca
21455,Cercano
21456,Cercanos
21461,Cerco
21462,Cerdo
21463,Cerebral
21464,Cerebrales
21465,Cerebro
21466,Cerebros
21511,Cernuda
21512,Ceros
21513,Cerraba
21514,Cerrado
21515,Cerrando
21516,Cerrar
21521,Cerraron
21522,Cerro
21523,Cerrojo
21524,Cerros
21525,Certeza
21526,Cervera
21531,Cervical
21532,Cesado
21533,Cesan
21534,Cesar
21535,Cesaron
21536,Chacho
21541,Chaco
21542,Chance
21543,Chantaje
21544,Chaqueta
21545,Charla
21546,Charlando
21551,Charlar
21552,Chata
21553,Chatarra
21554,Chato
21555,Chavales
21556,Chaves
21561,Checa
21562,Checo
21563,Cheques
21564,Chevrolet
21565,Chiapas
21566,Chica
21611,Chicas
21612,Chicha
21613,Chicle
21614,Chihuahua
21615,Chile
21616,Chimenea
21621,Chimeneas
21622,Chispa
21623,Chispas
21624,Chiste
21625,Chita
21626,Chivo
21631,Chocante
21632,Choferes
21633,Chorros
21634,Chubascos
21635,Cibeles
21636,Cicatrices
21641,Ciclistas
21642,Ciegamente
21643,Ciencia
21644,Ciencias
21645,Cienfuegos
21646,Ciento
21651,Cientos
21652,Cierra
21653,Cierre
21654,Cierres
21655,Cierta
21656,Ciertas
21661,Ciertos
21662,Ciervos
21663,Cifrado
21664,Cigarros
21665,Cinco
21666,Cincuenta
22111,Cinta
22112,Cintas
22113,Cinto
22114,Cintura
22115,Cinturones
22116,Circo
22121,Circuitos
22122,Circula
22123,Circulaba
22124,Circulaban
22125,Circulante
22126,Circular
22131,Cirios
22132,Cirrosis
22133,Cisne
22134,Citaba
22135,Citada
22136,Citarse
22141,Ciudadanas
22142,Ciudadanos
22143,Civil
22144,Clara
22145,Clarinete
22146,Clarita
22151,Claro
22152,Clases
22153,Clasifica
22154,Clasificar
22155,Clava
22156,Clavados
22161,Clave
22162,Clavel
22163,Clavos
22164,Cliente
22165,Clientela
22166,Clima
22211,Climas
22212,Coartada
22213,Cobarde
22214,Cobija
22215,Cobijo
22216,Cobos
22221,Cobrado
22222,Cobran
22223,Cobraron
22224,Cobre
22225,Cobro
22226,Coche
22231,Cochero
22232,Cocidas
22233,Cociente
22234,Cocina
22235,Cocinado
22236,Cocineros
22241,Codicia
22242,Codos
22243,Coger
22244,Cogidos
22245,Cogiendo
22246,Cognitiva
22251,Cognitivos
22252,Cohecho
22253,Coherencia
22254,Cohetes
22255,Cohorte
22256,Coinciden
22261,Coito
22262,Colaborado
22263,Colaboran
22264,Colado
22265,Colar
22266,Colcha
22311,Colchones
22312,Colectiva
22313,Colectivas
22314,Colectores
22315,Colegial
22316,Colegios
22321,Colgaba
22322,Colgaban
22323,Colgados
22324,Coliflor
22325,Colin
22326,Coliseo
22331,Collar
22332,Colmo
22333,Colocaban
22334,Colocada
22335,Colocadas
22336,Colocamos
22341,Colocan
22342,Colocar
22343,Colocarse
22344,Colombiano
22345,Colon
22346,Colones
22351,Colonia
22352,Colonos
22353,Coloque
22354,Colorada
22355,Colosio
22356,Coloso
22361,Columnas
22362,Comadre
22363,Comandante
22364,Comando
22365,Combatido
22366,Combatir
22411,Combinada
22412,Combinadas
22413,Combinado
22414,Combinados
22415,Combinando
22416,Comedia
22421,Comenta
22422,Comentaba
22423,Comentaban
22424,Comentado
22425,Comentan
22426,Comentar
22431,Comenzado
22432,Comenzamos
22433,Comenzando
22434,Comenzar
22435,Comenzara
22436,Comenzaron
22441,Comer
22442,Comercio
22443,Cometa
22444,Cometas
22445,Cometer
22446,Cometidas
22451,Cometido
22452,Cometidos
22453,Cometiendo
22454,Cometieron
22455,Comidas
22456,Comience
22461,Comiendo
22462,Comienzan
22463,Comienzos
22464,Comieron
22465,Comisario
