16241,bufete
16242,buitre
16243,bulevar
16244,bullicio
16245,bulto
16246,bultos
16251,burda
16252,burgos
16253,burlar
16254,burlarse
16255,burocracia
16256,busca
16261,buscada
16262,buscado
16263,buscadores
16264,buscados
16265,buscarle
16266,buscarlo
16311,buscaron
16312,buscarse
16313,buses
16314,busquen
16315,busto
16316,butaca
16321,butano
16322,caballero
16323,cabalmente
16324,cabanillas
16325,cabaret
16326,cabecera
16331,cabeceras
16332,cabello
16333,caben
16334,cabeza
16335,cabildo
16336,cables
16341,cabra
16342,cabral
16343,cabrones
16344,cacao
16345,cacerola
16346,cacharros
16351,cacho
16352,cachorro
16353,cadena
16354,caducidad
16355,caerse
16356,caigan
16362,cajones
16363,calabaza
16364,calado
16365,calambres
16366,calamidad
16411,calatrava
16412,calcetines
16413,calculado
16414,calculan
16415,caldas
16416,caldos
16421,calendario
16422,calentamos
16423,calibrar
16424,calibre
16425,calienta
16426,calientes
16431,califa
16432,calificaba
16433,califican
16434,calificar
16435,calla
16436,callada
16444,callan
16445,callarse
16446,calle
16451,callejeros
16452,callejones
16453,callo
16454,calmado
16455,calmar
16456,calor
16462,calumnia
16463,calumnias
16464,caluroso
16465,calvario
16466,calvo
16511,calzada
16512,calzado
16513,camaradas
16514,camarera
16515,camarote
16516,camastro
16521,cambiaban
16522,cambiado
16523,cambian
16524,cambiando
16525,cambiante
16526,cambiario
16531,cambiarlo
16532,cambie
16533,cambio
16534,cambios
16535,camellos
16536,camilla
16541,caminando
16542,camionero
16543,camioneta
16544,camiseta
16545,campana
16546,campanadas
16551,campeona
16552,campeonato
16553,campeones
16554,campesinas
16555,campesino
16556,campo
16561,canales
16562,canaria
16563,canarias
16564,canario
16565,canarios
16566,cancela
16611,cancelar
16612,canchas
16613,canciller
16614,candelaria
16615,candente
16616,candidatas
16621,candidato
16622,candil
16623,candor
16624,cangas
16625,canon
16626,canosa
16631,cansa
16632,cansado
16633,cantaba
16635,cantan
16636,cantantes
16641,cantar
16642,cantautor
16643,cantera
16644,cantidad
16645,cantidades
16646,canto
16651,cantores
16652,capas
16653,capataz
16654,capello
16655,capilares
16656,capilla
16661,capital
16662,capitales
16663,capitalina
16664,capitanes
16665,caprichosa
16666,capta
21111,captado
21112,captar
21113,captura
21114,capturar
21115,capturas
21116,caracas
21121,caracol
21122,caracteres
21123,carajo
21124,caramba
21125,caras
21126,carballo
21131,carbonato
21132,carbono
21133,carcasa
21134,carcelario
21135,carceleros
21136,carcinoma
21141,cardenal
21142,cardenales
21143,cardiaca
21144,cardiaco
21145,cardinales
21146,cardoso
21151,carece
21152,carecer
21153,carencia
21154,carente
21155,cargada
21156,cargar
21161,cargas
21162,caricias
21163,caridad
21164,cariz
21165,carla
21166,carlista
21211,carlistas
21212,carlos
21213,carmina
21214,carnes
21215,caros
21216,carrasco
21221,carrero
21222,carreta
21223,carretero
21224,carrillo
21225,carrito
21226,carro
21231,carros
21232,carruaje
21233,carta
21234,cartel
21235,cartelera
21236,cartero
21241,cartucho
21242,cartulina
21243,carvajal
21244,casadas
21245,casamiento
21246,casandra
21251,casanova
21252,casarse
21253,cascada
21254,caseros
21255,casetas
21256,casino
21261,casinos
21262,castas
21263,castidad
21264,castigada
21265,castigado
21266,castigar
21311,castilla
21312,castrense
21313,castrenses
21314,catalana
21315,catalanas
21316,catecismo
21321,catedrales
21322,cauces
21323,caucho
21324,caudillo
21325,causa
21326,causaba
21331,causadas
21332,causado
21333,causal
21334,causante
21335,causar
21336,causaron
21341,causas
21342,cautela
21343,cauteloso
21344,cautivo
21345,cautivos
21346,cauto
21351,cavallo
21352,cavidades
21353,cayera
21354,cayeron
21355,cayetana
21356,cazador
21361,cazadora
21362,cazar
21363,ceballos
21364,cebolla
21365,cebollas
21366,cebolleta
21411,cedro
21412,ceguera
21413,celda
21414,celdas
21415,celebrada
21416,celebrado
21421,celebrando
21422,celebre
21423,celebren
21424,celebridad
21425,celeridad
21426,celeste
21431,celso
21432,celta
21433,celulitis
21434,celuloide
21435,cenar
21436,cenicero
21441,cenicienta
21442,censo
21443,centavo
21444,centavos
21445,centeno
21446,centran
21451,centrar
21452,centraron
21453,centrarse
21454,centrista
21455,centuria
21456,cepas
21461,cepillo
21462,ceramista
21463,cerca
21464,cercano
21465,cercanos
21466,cerco
21511,cerdo
21512,cerebral
21513,cerebrales
21514,cerebro
21515,cerebros
21516,cernuda
21521,ceros
21522,cerraba
21523,cerrado
21524,cerrando
21525,cerrar
21526,cerraron
21531,cerro
21532,cerrojo
21533,cerros
21534,certeza
21535,cervera
21536,cervical
21541,cesado
21542,cesan
21543,cesar
21544,cesaron
21545,chacho
21546,chaco
21551,chance
21552,chantaje
21553,chaqueta
21554,charla
21555,charlando
21556,charlar
21561,chata
21562,chatarra
21563,chato
21564,chavales
21565,chaves
21566,checa
21611,checo
21612,cheques
21613,chevrolet
21614,chiapas
21615,chica
21616,chicas
21621,chicha
21622,chicle
21623,chihuahua
21624,chile
21625,chimenea
21626,chimeneas
21631,chispa
21632,chispas
21633,chiste
21634,chita
21635,chivo
21636,choferes
21641,chorros
21642,chubascos
21643,cibeles
21644,cicatrices
21645,ciclistas
21646,ciegamente
21651,ciencia
21652,ciencias
21653,cienfuegos
21654,ciento
21655,cientos
21656,cierra
21661,cierre
21662,cierres
21663,cierta
21664,ciertas
21665,ciertos
21666,ciervos
22111,cifrado
22112,cigarros
22113,cinco
22114,cincuenta
22115,cinta
22116,cintas
22121,cinto
22122,cintura
22123,cinturones
22124,circo
22125,circuitos
22126,circula
22131,circulaba
22132,circulaban
22133,circulante
22134,circular
22135,cirios
22136,cirrosis
22141,cisne
22142,citaba
22143,citada
22144,citarse
22145,ciudadanas
22146,ciudadanos
22151,civil
22152,clara
22153,clarinete
22154,clarita
22155,claro
22156,clases
22161,clasifica
22162,clasificar
22163,clava
22164,clavados
22165,clave
22166,clavel
22211,clavos
22212,cliente
22213,clientela
22214,clima
22215,climas
22216,coartada
22221,cobarde
22222,cobija
22223,cobijo
22224,cobos
22225,cobrado
22226,cobran
22231,cobraron
22232,cobre
22233,cobro
22234,coche
22235,cochero
22236,cocidas
22241,cociente
22242,cocina
22243,cocinado
22244,cocineros
22245,codicia
22246,codos
22251,coger
22252,cogidos
22253,cogiendo
22254,cognitiva
22255,cognitivos
22256,cohecho
22261,coherencia
22262,cohetes
22263,cohorte
22264,coinciden
22265,coito
22266,colaborado
22311,colaboran
22312,colado
22313,colar
22314,colcha
22315,colchones
22316,colectiva
22321,colectivas
22322,colectores
22323,colegial
22324,colegios
22325,colgaba
22326,colgaban
22331,colgados
22332,coliflor
22333,colin
22334,coliseo
22335,collar
22336,colmo
22341,colocaban
22342,colocada
22343,colocadas
22344,colocamos
22345,colocan
22346,colocar
22351,colocarse
22352,colombiano
22353,colon
22354,colones
22355,colonia
22356,colonos
22361,coloque
22362,colorada
22363,colosio
22364,coloso
22365,columnas
22366,comadre
22411,comandante
22412,comando
22413,combatido
22414,combatir
22415,combinada
22416,combinadas
22421,combinado
22422,combinados
22423,combinando
22424,comedia
22425,comenta
22426,comentaba
22431,comentaban
22432,comentado
22433,comentan
22434,comentar
22435,comenzado
22436,comenzamos
22441,comenzando
22442,comenzar
22443,comenzara
22444,comenzaron
22445,comer
22446,comercio
22451,cometa
22452,cometas
22453,cometer
22454,cometidas
22455,cometido
22456,cometidos
22461,cometiendo
22462,cometieron
22463,comidas
22464,comience
22465,comiendo
22466,comienzan
22511,comienzos
22512,comieron
22513,comisario
22514,comitiva
22515,comodidad
22516,compacto
22521,comparable
22522,comparada
22523,comparar
22524,comparsas
22525,comparte
22526,compartir
22531,comparto
22532,compases
22533,compatible
22534,compensado
22535,compensar
22536,compete
22541,compite
22542,complace
22543,complacer
22544,compleja
22545,complejo
22546,complejos
22551,completado
22552,completan
22553,completas
22554,completos
22555,complicada
22556,complot
22561,comportaba
22562,comportan
22563,compositor
22564,compost
22565,compostura
22566,compra
22611,comprado
22612,comprador
22613,compramos
22614,comprando
22615,compre
22616,comprenda
22621,comprender
22622,comprimido
22623,compro
22624,comprobar
22625,compromete
22626,comprueba
22631,compuesta
22632,compuestas
22633,compuesto
22634,compuestos
22635,compulsivo
22636,computador
22641,comunal
22642,comunes
22643,comunicada
22644,comunican
22645,comunidad
22646,comunistas
22651,concebido
22652,concebidos
22653,concede
22654,concederle
22655,concedidas
22656,concedidos
22661,concejal
22662,concejala
22663,concentran
22664,conceptual
22665,concertar
22666,concha
23111,concibe
23112,conciben
23113,conciertos
23114,concluido
23115,concluya
23116,concordia
23121,concreta
23122,concretado
23123,concretas
23124,concurrido
23126,concursos
23131,condenada
23132,condenar
23133,condes
23134,condiciona
23135,condimento
23136,conduce
23141,conducen
23142,conducida
23143,conducidos
23144,conducta
23146,conducto
23151,conductos
23152,conduzca
23153,conecta
23154,conectado
23155,conectados
23156,conectan
23161,conexiones
23162,confesaba
23163,confesar
23164,confiaba
23165,confiada
23166,confiado
23211,confianza
23212,confidente
23213,confieren
23214,confinado
23215,confinados
23216,confirma
23221,conflicto
23222,conforma
23223,conformado
23224,conforman
23225,conformar
23226,confort
23231,confrontar
23232,confunden
23233,confundido
23234,confundir
23235,confusas
23236,congeladas
23241,congelados
23242,congelar
23243,congo
23244,congoja
23245,congreso
23246,congruente
23251,conjugar
23252,conjuntas
23253,conjunto
23254,conjuntos
23255,conlleva
23256,conllevan
23261,conmovido
23262,conmueve
23263,conocen
23264,conocerlo
23265,conoces
23266,conocida
23311,conocidas
23312,conocidos
23313,conociera
23314,conocieron
23315,conocimos
23316,conozca
23321,conquistas
23322,conrado
23323,consagra
23324,consagrar
23325,consciente
23326,consejeros
23331,consentir
23332,conserje
23333,conserva
23334,conservaba
23335,conservada
23336,conservan
23341,conservar
23342,conservas
23343,conserve
23344,consideren
23345,considero
23346,consiga
23351,consigan
23352,consigna
23353,consignas
23354,consigue
23355,consistido
23356,consistir
23361,consola
23362,consorcio
23363,consta
23364,constaba
23365,constante
23366,constantes
23411,constatar
23412,constituir
23413,constituye
23414,construye
23415,construyen
23416,consuela
23421,consulado
23422,consulte
23423,consultor
23424,consume
23426,consumida
23431,consumidor
23432,consumidos
23433,consumir
23434,consumos
23435,contaba
23436,contable
23441,contactar
23442,contadas
23443,contadora
23444,contagiado
23445,contagiosa
23446,contar
23451,contarme
23452,contaron
23453,contarse
23454,contarte
23455,conte
23456,contemplar
23461,contengan
23462,contenida
23463,contenidos
23465,contentos
23466,conteo
23511,contesta
23512,contestaba
23513,contesto
23514,contigua
23515,contiguo
23516,continente
23521,continua
23522,continuada
23523,continuado
23524,continuar
23526,continuara
23531,continuo
23532,continuos
23533,contorno
23534,contornos
23535,contrae
23536,contrajo
23541,contrarios
23542,contras
23543,contrasta
23544,contrastan
23545,contraste
23546,contrata
23551,contratado
23552,contratos
23553,contreras
